etf_id,ticker,period,as_of_date,target_start_date,actual_start_date,actual_end_date,total_return_pct,net_total_return_pct,return_basis,calculation_status,distribution_event_count,blocking_event_ids,price_observation_count,calculation_version,calculated_at
KR7472920008,472920,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,-5.726665,-5.726665,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7472920008,472920,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,-1.093209,-1.093209,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7472920008,472920,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7472920008,472920,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-3.734338,-3.734338,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.045956,0.045956,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.119573,0.119573,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,0.091954,0.091954,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,0.276370,0.276370,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,0.600739,0.600739,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,0.833719,0.833719,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,1.114724,1.114724,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,1.919476,1.919476,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,6.319594,6.319594,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7473290005,473290,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,1.444548,1.444548,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-0.691389,-0.691389,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-1.434810,-1.434810,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-1.618929,-1.618929,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,-4.623929,-4.623929,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-14.907368,-14.907368,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-10.935738,-10.935738,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-10.522143,-10.522143,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,-0.050607,-0.050607,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,1.451137,1.451137,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7473330009,473330,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-7.839477,-7.839477,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.000000,0.000000,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.000000,0.000000,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,0.046147,0.046147,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,0.138568,0.138568,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,0.603248,0.603248,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,0.743494,0.743494,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,1.498127,1.498127,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,2.836543,2.836543,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,6.368364,6.368364,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7473440006,473440,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,1.927598,1.927598,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,1.087429,1.087429,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.868056,0.868056,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-2.414445,-2.414445,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,4.802706,4.802706,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-14.275175,-14.275175,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-18.524751,-18.524751,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,7.096774,7.096774,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,13.515362,13.515362,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,83.831672,83.831672,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7473460004,473460,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-1.575470,-1.575470,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.000000,0.000000,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,2.299640,2.299640,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-4.271720,-4.271720,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,-2.883675,-2.883675,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-22.330224,-22.330224,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-15.408412,-15.408412,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,33.111518,33.111518,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,61.404744,61.404744,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,111.593071,111.593071,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7473490001,473490,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,39.484276,39.484276,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.905101,0.905101,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-1.048951,-1.048951,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-5.521315,-5.521315,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,4.073550,4.073550,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-22.203426,-22.203426,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-26.844303,-26.844303,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-3.209682,-3.209682,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,2.296741,2.296741,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,40.184423,40.184423,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7473590008,473590,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-9.272503,-9.272503,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-0.477797,-0.477797,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-5.194110,-5.194110,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,4.825340,4.825340,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,25.367322,25.367322,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,18.230384,18.230384,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,2.533662,2.533662,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-16.750911,-16.750911,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,55.477497,55.477497,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,167.366355,167.366355,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7473640001,473640,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,8.886839,8.886839,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-0.369251,-0.369251,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.746775,0.746775,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-1.198402,-1.198402,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,0.514766,0.514766,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-5.393344,-5.393344,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-10.375649,-10.375649,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,5.916780,5.916780,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,15.003100,15.003100,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,53.385013,53.385013,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7474220001,474220,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-0.181610,-0.181610,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.000000,0.000000,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,1.734032,1.734032,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,3.925067,3.925067,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,-0.463811,-0.463811,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-1.223353,-1.223353,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-5.972559,-5.972559,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,-17.258523,-17.258523,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,-25.933663,-25.933663,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,-21.544293,-21.544293,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7474390002,474390,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,-19.789515,-19.789515,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,-2.158023,-2.158023,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,-1.148752,-1.148752,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-4.808669,-4.808669,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,3.497791,3.497791,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-29.625303,-29.625303,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-20.667921,-20.667921,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,36.434234,36.434234,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,279.181655,279.181655,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,328.506098,328.506098,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7474590007,474590,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,117.233385,117.233385,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.912237,0.912237,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.722135,0.722135,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-0.803958,-0.803958,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,5.353038,5.353038,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,6.330792,6.330792,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,4.610970,4.610970,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,12.372145,12.372145,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,43.508992,43.508992,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,52.312221,52.312221,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7474800000,474800,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,37.058874,37.058874,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,1d,2026-09-01,2026-08-31,2026-08-31,2026-09-01,0.000000,0.000000,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,2,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,1w,2026-09-01,2026-08-25,2026-08-25,2026-09-01,0.163755,0.163755,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,6,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,2w,2026-09-01,2026-08-18,2026-08-18,2026-09-01,-5.167959,-5.167959,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,11,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,1m,2026-09-01,2026-08-01,2026-07-31,2026-09-01,-4.427083,-4.427083,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,22,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,2m,2026-09-01,2026-07-01,2026-07-01,2026-09-01,-17.860340,-17.860340,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,43,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,3m,2026-09-01,2026-06-01,2026-06-01,2026-09-01,-5.436743,-5.436743,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,64,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,6m,2026-09-01,2026-03-01,2026-02-27,2026-09-01,10.508883,10.508883,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,126,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,1y,2026-09-01,2025-09-01,2025-09-01,2026-09-01,1.718404,1.718404,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,244,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,2y,2026-09-01,2024-09-01,2024-08-30,2026-09-01,88.108662,88.108662,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,485,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,3y,2026-09-01,2023-09-01,,2026-09-01,,,market_price_tr_pre_tax_ex_date_reinvested,insufficient_price_history,0,,0,1,2026-09-01T10:50:08+09:00
KR7474920006,474920,ytd,2026-09-01,2025-12-31,2025-12-30,2026-09-01,5.977476,5.977476,market_price_tr_pre_tax_ex_date_reinvested,calculated,0,,164,1,2026-09-01T10:50:08+09:00
