page_id,bucket,theme_key,region,isin,ticker,name,base_index,aum_krw,aum_rank_in_bucket,selection_rank,classification_status,eligibility_status,exclusion_codes,selection_status,selection_reason,official_validation_status,official_source_url,official_evidence_summary,strategy_change_status
dividend_income,korea_dividend,,korea,KR70222D0001,0222D0,KoAct 고배당액티브,코스피 200 고배당지수,11504325323,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
dividend_income,korea_dividend,,korea,KR70189Z0006,0189Z0,DAISHIN343 금융&지주고배당,KRX-Akros 금융 & 지주 고배당 지수,10222578580,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
dividend_income,unassigned_dividend,,korea,KR7472150002,472150,TIGER 배당커버드콜액티브,코스피 200 커버드콜 5% OTM,2146973154679,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR7441640000,441640,KODEX 미국배당커버드콜액티브,S&P 500,1690973041902,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,korea,KR7498410000,498410,KODEX 금융고배당TOP10타겟위클리커버드콜,코스피 200 금융 고배당 TOP 10 타겟 15%분배 위클리 커버드콜 지수,806729602214,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR7458760006,458760,TIGER 미국배당다우존스타겟커버드콜2호,DowJones U.S. Dividend 100 7% Premium Covered Call 지수 (TR),703183616422,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,korea,KR7251600003,251600,PLUS 고배당주채권혼합,FnGuide 고배당 채권혼합 지수,594708662768,,,excluded_structure,excluded_or_review,ASSET_CLASS_NOT_EQUITY;DIVIDEND_SCOPE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR7490490000,490490,SOL 미국배당미국채혼합50,KRX 다우존스 미국배당국채 혼합지수,478593855987,,,excluded_structure,excluded_or_review,ASSET_CLASS_NOT_EQUITY;DIVIDEND_SCOPE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,korea,KR7489030007,489030,PLUS 고배당주위클리커버드콜,코스피 고배당 위클리 콜매도 ATM 지수,302949636160,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR70008S0004,0008S0,TIGER 미국배당다우존스타겟데일리커버드콜,Dow Jones U.S. Dividend 100 10% Daily Premium Covered Call 지수,286698080672,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR7483290003,483290,KODEX 미국배당다우존스타겟커버드콜,Dow Jones U.S. Dividend 100 10% Premium Covered Call Index(Total Return),173551388678,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,korea,KR7237370002,237370,KODEX 코리아배당성장채권혼합,배당성장채권혼합지수,164533267810,,,excluded_structure,excluded_or_review,ASSET_CLASS_NOT_EQUITY;DIVIDEND_SCOPE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR7490600004,490600,RISE 미국배당100데일리고정커버드콜,KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수),163287786477,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,korea,KR70199C0001,0199C0,ACE 고배당주Plus커버드콜액티브,KRX-Akros 고배당주 20 위클리 고정 30% 커버드콜 지수,124387379990,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;HISTORY_1Y_MISSING;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR70049M0001,0049M0,ACE 미국배당퀄리티+커버드콜액티브,Bloomberg WisdomTree U.S. Quality Dividend & B500 Premium Decrement 50:50 Index,79750383665,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,korea,KR70018C0000,0018C0,PLUS 고배당주위클리고정커버드콜,코스피 고배당 위클리 고정 커버드콜 지수,78551978612,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR7458750007,458750,TIGER 미국배당다우존스타겟커버드콜1호,DowJones U.S. Dividend 100 3% Premium Covered Call 지수 (TR),67531828575,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR7276970001,276970,KODEX 미국S&P500배당귀족커버드콜(합성 H),S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,37321989915,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,other,KR7245350004,245350,TIGER 유로스탁스배당30,Euro STOXX Select Dividend 30,31892114355,,,region_not_in_scope,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR70049K0003,0049K0,ACE 미국배당퀄리티채권혼합50,Bloomberg WisdomTree U.S. Quality Dividend & Short Term KRW Bonds 50:50 TR Index,25499290253,,,excluded_structure,excluded_or_review,ASSET_CLASS_NOT_EQUITY;DIVIDEND_SCOPE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR70104P0000,0104P0,TIGER 코리아배당다우존스위클리커버드콜,KRX 다우존스 코리아 배당 30 타겟 7% 위클리 커버드콜 지수,20361151392,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;HISTORY_1Y_MISSING;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,other,KR7487950008,487950,KODEX 대만테크고배당다우존스,Dow Jones Taiwan Technology Dividend 30 Index(TWD)(PR),18561217513,,,region_not_in_scope,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR7494420003,494420,PLUS 미국배당증가성장주데일리커버드콜,Bloomberg U.S. Dividend Growth Partial Covered Call Index,16580127349,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,korea,KR70153P0000,0153P0,ACE 리츠부동산인프라액티브,FnGuide 맥쿼리인프라 배당 리츠 지수 (시장가격),15259150448,,,excluded_adjacent_strategy,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;HISTORY_1Y_MISSING,not_selected,,,,,
dividend_income,unassigned_dividend,,korea,KR7290080001,290080,RISE 200고배당커버드콜ATM,코스피 200 고배당커버드콜 ATM 지수(시장가격지수),12893896052,,,excluded_structure,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED;STRUCTURE_EXCLUDED,not_selected,,,,,
dividend_income,unassigned_dividend,,us,KR7354240004,354240,RISE 미국고정배당우선증권,ICE BofAML Core Plus Fixed Rate Preferred Securities Index(PR),12004816104,,,excluded_adjacent_strategy,excluded_or_review,DIVIDEND_SCOPE_EXCLUDED,not_selected,,,,,
dividend_income,us_dividend,,us,KR7452360001,452360,SOL 미국배당다우존스(H),Dow Jones U.S. Dividend 100 Price Return Index,217835350705,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
dividend_income,us_dividend,,us,KR70107F0009,0107F0,KIWOOM 미국고배당&AI테크,Akros 미국AI테크TOP10&미국고배당3070 지수,30325006868,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
dividend_income,us_dividend,,us,KR70115C0002,0115C0,RISE 미국고배당다우존스TOP10,Dow Jones U.S. High Dividend 10 Index,27064552152,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
dividend_income,us_dividend,,us,KR70097L0003,0097L0,KIWOOM 한국고배당&미국AI테크,Akros 미국AI테크TOP10&한국고배당3070 지수,26418284531,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
dividend_income,us_dividend,,us,KR70153X0000,0153X0,PLUS 미국고배당주액티브,Akros 미국 고배당주 20 지수,22234575770,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
dividend_income,us_dividend,,us,KR70127V0005,0127V0,KIWOOM 미국S&P500 TOP10&배당다우비중전환,S&P500 TOP10 생애배당다우존스 2040 지수,13878912110,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
dividend_income,us_dividend,,us,KR70127T0009,0127T0,KIWOOM 미국S&P500&배당다우존스비중전환,S&P500 생애배당다우존스 2040 지수,13705724285,,,confirmed,excluded_or_review,HISTORY_1Y_MISSING,not_selected,,,,,
long_term_core,kospi200,,korea,KR7122630007,122630,KODEX 레버리지,코스피 200,5244383511766,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,kospi200,,korea,KR7494890007,494890,KODEX 200액티브,코스피 200,1004977728807,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING;STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,kospi200,,korea,KR7441800000,441800,TIME Korea플러스배당액티브,코스피 200,748691137488,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,kospi200,,korea,KR7451060008,451060,1Q 200액티브,코스피 200,395659046953,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,kospi200,,korea,KR7123320004,123320,TIGER 레버리지,코스피 200,219552065796,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,kospi200,,korea,KR70007N0000,0007N0,아이엠에셋 200,코스피 200,88846167835,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING,not_selected,,,,,
long_term_core,kospi200,,korea,KR70098Z0006,0098Z0,FOCUS 200,코스피 200,62986975389,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING,not_selected,,,,,
long_term_core,kospi200,,korea,KR7491700001,491700,HK 200,코스피 200,59453817041,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING,not_selected,,,,,
long_term_core,kospi200,,korea,KR7491220000,491220,PLUS 200TR,코스피 200 TR,52527956827,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING,not_selected,,,,,
long_term_core,kospi200,,korea,KR7442260006,442260,마이티 다이나믹퀀트액티브,코스피 200,42230927305,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,kospi200,,korea,KR7152500005,152500,ACE 레버리지,코스피 200,40937083454,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,kospi200,,korea,KR7472840008,472840,IBK 200,코스피 200,36670088719,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING,not_selected,,,,,
long_term_core,kospi200,,korea,KR70112X0000,0112X0,마이티 200TR,코스피 200 TR,33229928741,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING,not_selected,,,,,
long_term_core,kospi200,,korea,KR7391670007,391670,HK 베스트일레븐액티브,코스피 200,15415964952,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,kospi200,,korea,KR7472720002,472720,TRUSTON 주주가치액티브,코스피 200,13082533141,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING;STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,kospi200,,korea,KR7433250008,433250,UNICORN R&D 액티브,코스피 200,5571720334,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,nasdaq100,,us,KR7426030003,426030,TIME 미국나스닥100액티브,NASDAQ 100,2469958418095,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,nasdaq100,,us,KR7418660007,418660,TIGER 미국나스닥100레버리지(합성),NASDAQ 100,654998072106,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,nasdaq100,,us,KR7449190008,449190,KODEX 미국나스닥100(H),NASDAQ 100,563829096954,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
long_term_core,nasdaq100,,us,KR70144L0006,0144L0,KODEX 미국성장커버드콜액티브,NASDAQ 100,358798048490,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING;STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,nasdaq100,,us,KR7448300004,448300,TIGER 미국나스닥100(H),NASDAQ 100,353620997797,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
long_term_core,nasdaq100,,us,KR7409820008,409820,KODEX 미국나스닥100레버리지(합성 H),NASDAQ 100,262718789361,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,nasdaq100,,us,KR70069M0006,0069M0,1Q 미국나스닥100,NASDAQ 100,194044791726,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING,not_selected,,,,,
long_term_core,nasdaq100,,us,KR7476030002,476030,SOL 미국나스닥100,NASDAQ 100,134375057943,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING,not_selected,,,,,
long_term_core,nasdaq100,,us,KR7304940000,304940,KODEX 미국나스닥100선물(H),NASDAQ 100,114564685111,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
long_term_core,nasdaq100,,us,KR7453080004,453080,KIWOOM 미국나스닥100(H),NASDAQ 100,90187746991,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
long_term_core,nasdaq100,,global,KR7387270002,387270,TIGER 글로벌이노베이션액티브,NASDAQ 100,30154174476,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,nasdaq100,,us,KR7409810009,409810,KODEX 미국나스닥100선물인버스(H),NASDAQ 100,11234276018,,,confirmed,excluded_or_review,FX_HEDGED;STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,sp500,,us,KR7441640000,441640,KODEX 미국배당커버드콜액티브,S&P 500,1690973041902,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,sp500,,us,KR7449180009,449180,KODEX 미국S&P500(H),S&P 500,1004131943026,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
long_term_core,sp500,,us,KR7448290007,448290,TIGER 미국S&P500(H),S&P 500,458926541337,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
long_term_core,sp500,,us,KR7426020004,426020,TIME 미국S&P500액티브,S&P 500,398701358692,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,sp500,,us,KR70026S0002,0026S0,1Q 미국S&P500,S&P 500,350746872352,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING,not_selected,,,,,
long_term_core,sp500,,us,KR70041E0009,0041E0,KODEX 미국S&P500액티브,S&P 500,140629171881,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING;STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,sp500,,us,KR7269540001,269540,PLUS 미국S&P500(H),S&P 500,91211849390,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
long_term_core,sp500,,us,KR7453330003,453330,RISE 미국S&P500(H),S&P 500,82599349617,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
long_term_core,sp500,,us,KR7225040005,225040,TIGER 미국S&P500레버리지(합성 H),S&P 500,56716133354,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,sp500,,global,KR7407830009,407830,에셋플러스 글로벌플랫폼액티브,S&P 500,34118175441,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,sp500,,us,KR7449780006,449780,KIWOOM 미국S&P500(H),S&P 500,33993484942,,,confirmed,excluded_or_review,FX_HEDGED,not_selected,,,,,
long_term_core,sp500,,global,KR7433220001,433220,에셋플러스 글로벌대장장이액티브,S&P 500,22978139417,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,sp500,,global,KR7451150007,451150,에셋플러스 글로벌영에이지액티브,S&P 500,11432670634,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,sp500,,us,KR70219Z0000,0219Z0,HANARO 미국S&P500액티브,S&P 500,8659187557,,,confirmed,excluded_or_review,HISTORY_3Y_MISSING;STRUCTURE_EXCLUDED,not_selected,,,,,
long_term_core,sp500,,global,KR7462340001,462340,에셋플러스 글로벌다이나믹시니어액티브,S&P 500,8558799937,,,confirmed,excluded_or_review,STRUCTURE_EXCLUDED,not_selected,,,,,
