normalized_index_family,alias,index_family,canonical_category,canonical_topic,source_type
WISE-KAP-스마트베타-QUALITY-채권혼합지수-cbcc6fd2de,WISE-KAP 스마트베타 Quality 채권혼합지수,WISE-KAP-스마트베타-QUALITY-채권혼합지수-cbcc6fd2de,혼합자산,자산배분,normalized_master
NIKKEI-225-91503567b8,Nikkei 225,NIKKEI-225-91503567b8,일반주식,지수기반,normalized_master
KOBI-HALF-CREDIT-INDEX-총수익-71bb179312,KOBI HALF CREDIT Index(총수익),KOBI-HALF-CREDIT-INDEX-총수익-71bb179312,채권,회사채/미확인만기/미확인등급,normalized_master
NIKKEI-225-91503567b8,Nikkei 225,NIKKEI-225-91503567b8,일반주식,지수기반,normalized_master
FNGUIDE-셀렉트벨류-채권혼합지수-23834694bd,FnGuide 셀렉트벨류 채권혼합지수,FNGUIDE-셀렉트벨류-채권혼합지수-23834694bd,혼합자산,자산배분,normalized_master
코스피-200-정보기술-29c1abbf04,코스피 200 정보기술,코스피-200-정보기술-29c1abbf04,일반주식,지수기반,normalized_master
코스피-200-에너지-화학-ff121fdaa7,코스피 200 에너지/화학,코스피-200-에너지-화학-ff121fdaa7,일반주식,지수기반,normalized_master
FNGUIDE-바이오-지수-a3f77dfaa7,FnGuide 바이오 지수,FNGUIDE-바이오-지수-a3f77dfaa7,일반주식,지수기반,normalized_master
FNGUIDE-모멘텀-PLUS-지수-bdf8a6dd93,FnGuide 모멘텀 Plus 지수,FNGUIDE-모멘텀-PLUS-지수-bdf8a6dd93,일반주식,지수기반,normalized_master
FNGUIDE-퀄리티-PLUS-지수-a68040d226,FnGuide 퀄리티 Plus 지수,FNGUIDE-퀄리티-PLUS-지수-a68040d226,일반주식,지수기반,normalized_master
FNGUIDE-벨류-PLUS-지수-15a43470b2,FnGuide 벨류 Plus 지수,FNGUIDE-벨류-PLUS-지수-15a43470b2,일반주식,지수기반,normalized_master
DOW-JONES-INDUSTRIAL-AVERAGE-d1a4487bb4,Dow Jones Industrial Average,DOW-JONES-INDUSTRIAL-AVERAGE-d1a4487bb4,일반주식,지수기반,normalized_master
EURO-STOXX-SELECT-DIVIDEND-30-e3a685337b,Euro STOXX Select Dividend 30,EURO-STOXX-SELECT-DIVIDEND-30-e3a685337b,배당·주주환원,고배당,normalized_master
HANG-SENG-CHINA-H-b831ff789b,Hang Seng China H,HANG-SENG-CHINA-H-b831ff789b,일반주식,지수기반,normalized_master
VN30-INDEX-PR-738b311e94,VN30 Index(PR),VN30-INDEX-PR-738b311e94,일반주식,지수기반,normalized_master
S-P-GLOBAL-1200-HEALTH-CARE-INDEX-327f6c9354,S&P Global 1200 Health Care Index,S-P-GLOBAL-1200-HEALTH-CARE-INDEX-327f6c9354,일반주식,지수기반,normalized_master
HANG-SENG-CHINA-H-b831ff789b,Hang Seng China H,HANG-SENG-CHINA-H-b831ff789b,일반주식,지수기반,normalized_master
F-코스닥150-지수-678acca5ee,F-코스닥150 지수,F-코스닥150-지수-678acca5ee,일반주식,지수기반,normalized_master
F-코스닥150-지수-678acca5ee,F-코스닥150 지수,F-코스닥150-지수-678acca5ee,일반주식,지수기반,normalized_master
MSCI_WORLD,MSCI World,MSCI_WORLD,일반주식,지수기반,normalized_master
FNGUIDE-고배당저변동50-지수-f407249d8b,FnGuide 고배당저변동50 지수,FNGUIDE-고배당저변동50-지수-f407249d8b,배당·주주환원,고배당,normalized_master
FNGUIDE-고배당-채권혼합-지수-5906f1373a,FnGuide 고배당 채권혼합 지수,FNGUIDE-고배당-채권혼합-지수-5906f1373a,혼합자산,자산배분,normalized_master
코스피-200-동일가중지수-a556984c58,코스피 200 동일가중지수,코스피-200-동일가중지수-a556984c58,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
코스피-200-동일가중지수-a556984c58,코스피 200 동일가중지수,코스피-200-동일가중지수-a556984c58,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
FNGUIDE-헬스케어-지수-0d78e863c5,FnGuide 헬스케어 지수,FNGUIDE-헬스케어-지수-0d78e863c5,일반주식,지수기반,normalized_master
FNGUIDE-헬스케어-채권혼합-지수-3635918954,FnGuide 헬스케어 채권혼합 지수,FNGUIDE-헬스케어-채권혼합-지수-3635918954,혼합자산,자산배분,normalized_master
MSCI-INDONESIA-INDEX-0d196e1383,MSCI Indonesia Index,MSCI-INDONESIA-INDEX-0d196e1383,일반주식,지수기반,normalized_master
SZSE-CHINEXT-PRICE-INDEX-4ca7c39573,SZSE ChiNext Price Index,SZSE-CHINEXT-PRICE-INDEX-4ca7c39573,일반주식,지수기반,normalized_master
SZSE-CHINEXT-PRICE-INDEX-4ca7c39573,SZSE ChiNext Price Index,SZSE-CHINEXT-PRICE-INDEX-4ca7c39573,일반주식,지수기반,normalized_master
코스닥-150-정보기술-7ca886f838,코스닥 150 정보기술,코스닥-150-정보기술-7ca886f838,일반주식,지수기반,normalized_master
코스닥-150-헬스케어-c07b144dd9,코스닥 150 헬스케어,코스닥-150-헬스케어-c07b144dd9,일반주식,지수기반,normalized_master
미국달러선물지수-ba7a0fa3a7,미국달러선물지수,미국달러선물지수-ba7a0fa3a7,통화,달러,normalized_master
미국달러선물지수-ba7a0fa3a7,미국달러선물지수,미국달러선물지수-ba7a0fa3a7,통화,달러,normalized_master
코스피-우선주-지수-b801412dc6,코스피 우선주 지수,코스피-우선주-지수-b801412dc6,일반주식,지수기반,normalized_master
S-P-GSCI-CRUDE-OIL-INDEX-ER-dbbdf21b71,S&P GSCI Crude Oil Index ER,S-P-GSCI-CRUDE-OIL-INDEX-ER-dbbdf21b71,원자재,원유,normalized_master
미국달러선물지수-ba7a0fa3a7,미국달러선물지수,미국달러선물지수-ba7a0fa3a7,통화,달러,normalized_master
미국달러선물지수-ba7a0fa3a7,미국달러선물지수,미국달러선물지수-ba7a0fa3a7,통화,달러,normalized_master
미국달러선물지수-ba7a0fa3a7,미국달러선물지수,미국달러선물지수-ba7a0fa3a7,통화,달러,normalized_master
미국달러선물지수-ba7a0fa3a7,미국달러선물지수,미국달러선물지수-ba7a0fa3a7,통화,달러,normalized_master
MSCI-PHILIPPINES-IMI-INDEX-fa21cbe1f2,MSCI Philippines IMI Index,MSCI-PHILIPPINES-IMI-INDEX-fa21cbe1f2,일반주식,지수기반,normalized_master
MSCI-RUSSIA-25-CAPPED-PRICE-RETURN-INDEX-c80fd54e11,MSCI Russia 25% Capped Price Return Index,MSCI-RUSSIA-25-CAPPED-PRICE-RETURN-INDEX-c80fd54e11,일반주식,지수기반,normalized_master
FNGUIDE-고배당포커스-지수-f223442494,FnGuide 고배당포커스 지수,FNGUIDE-고배당포커스-지수-f223442494,배당·주주환원,고배당,normalized_master
KRX-K콘텐츠-5e0bd0fdfd,KRX K콘텐츠,KRX-K콘텐츠-5e0bd0fdfd,일반주식,지수기반,normalized_master
KRX-정보기술-590619deb7,KRX 정보기술,KRX-정보기술-590619deb7,일반주식,지수기반,normalized_master
KRX-경기소비재-ffec9eb8c9,KRX 경기소비재,KRX-경기소비재-ffec9eb8c9,일반주식,지수기반,normalized_master
KRX-필수소비재-2fd6414c50,KRX 필수소비재,KRX-필수소비재-2fd6414c50,일반주식,지수기반,normalized_master
KRX-헬스케어-016a2e2510,KRX 헬스케어,KRX-헬스케어-016a2e2510,일반주식,지수기반,normalized_master
FNGUIDE-중형주저변동50지수-ed7444f316,FnGuide 중형주저변동50지수,FNGUIDE-중형주저변동50지수-ed7444f316,일반주식,지수기반,normalized_master
S-P-U-S-TREASURY-BOND-FUTURES-EXCESS-RETURN--bd3f64c473,S&P U.S. Treasury Bond Futures Excess Return Index,S-P-U-S-TREASURY-BOND-FUTURES-EXCESS-RETURN--bd3f64c473,채권,미국 국채/장기/not_applicable,normalized_master
S-P-U-S-TREASURY-BOND-FUTURES-EXCESS-RETURN--bd3f64c473,S&P U.S. Treasury Bond Futures Excess Return Index,S-P-U-S-TREASURY-BOND-FUTURES-EXCESS-RETURN--bd3f64c473,채권,미국 국채/장기/not_applicable,normalized_master
S-P-U-S-TREASURY-BOND-FUTURES-EXCESS-RETURN--bd3f64c473,S&P U.S. Treasury Bond Futures Excess Return Index,S-P-U-S-TREASURY-BOND-FUTURES-EXCESS-RETURN--bd3f64c473,채권,미국 국채/장기/not_applicable,normalized_master
코스피-200-선물지수-d875072771,코스피 200 선물지수,코스피-200-선물지수-d875072771,일반주식,지수기반,normalized_master
S-P-GLOBAL-INFRASTRUCTURE-INDEX-84621504d5,S&P Global Infrastructure Index,S-P-GLOBAL-INFRASTRUCTURE-INDEX-84621504d5,일반주식,지수기반,normalized_master
S-P-GLOBAL-INFRASTRUCTURE-INDEX-84621504d5,S&P Global Infrastructure Index,S-P-GLOBAL-INFRASTRUCTURE-INDEX-84621504d5,일반주식,지수기반,normalized_master
S-P-GLOBAL-INFRASTRUCTURE-INDEX-84621504d5,S&P Global Infrastructure Index,S-P-GLOBAL-INFRASTRUCTURE-INDEX-84621504d5,일반주식,지수기반,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
FNGUIDE-KQ고배당포커스-지수-132f4dece3,FnGuide KQ고배당포커스 지수,FNGUIDE-KQ고배당포커스-지수-132f4dece3,배당·주주환원,고배당,normalized_master
코스닥-150-645768490d,코스닥 150,코스닥-150-645768490d,일반주식,지수기반,normalized_master
S-P-GSCI-CRUDE-OIL-INDEX-ER-dbbdf21b71,S&P GSCI Crude Oil Index ER,S-P-GSCI-CRUDE-OIL-INDEX-ER-dbbdf21b71,원자재,원유,normalized_master
S-P-GSCI-GRAINS-SELECT-INDEX-ER-5b19e8ecb6,S&P GSCI Grains Select Index ER,S-P-GSCI-GRAINS-SELECT-INDEX-ER-5b19e8ecb6,원자재,복합원자재,normalized_master
KIS-종합채권국공채3M-1-5Y지수-0053c644e3,KIS 종합채권국공채3M~1.5Y지수,KIS-종합채권국공채3M-1-5Y지수-0053c644e3,채권,채권/초단기/미확인등급,normalized_master
KIS-종합채권국공채4-5Y지수-73e4e517a5,KIS 종합채권국공채4~5Y지수,KIS-종합채권국공채4-5Y지수-73e4e517a5,채권,채권/장기/미확인등급,normalized_master
KIS-MSB-6M-PLUS-지수-a07960ea96,KIS MSB 6M PLUS 지수,KIS-MSB-6M-PLUS-지수-a07960ea96,채권,채권/초단기/미확인등급,normalized_master
KIS-종합채권국공채1-10Y지수-fd6e343f7e,KIS 종합채권국공채1-10Y지수,KIS-종합채권국공채1-10Y지수-fd6e343f7e,채권,채권/장기/미확인등급,normalized_master
KAP-한국종합채권지수-ed2823614d,KAP 한국종합채권지수,KAP-한국종합채권지수-ed2823614d,채권,채권/미확인만기/AA,normalized_master
KAP-단기변동금리부은행채권지수-05d6a454bc,KAP 단기변동금리부은행채권지수,KAP-단기변동금리부은행채권지수-05d6a454bc,채권,금융채/초단기/미확인등급,normalized_master
MSCI-KOREA-IMI-MOMENTUM-CAPPED-b1fbb437cc,MSCI Korea IMI Momentum Capped,MSCI-KOREA-IMI-MOMENTUM-CAPPED-b1fbb437cc,일반주식,지수기반,normalized_master
MSCI-KOREA-IMI-ENHANCED-VALUE-CAPPED-e996c4b9f7,MSCI Korea IMI Enhanced Value Capped,MSCI-KOREA-IMI-ENHANCED-VALUE-CAPPED-e996c4b9f7,일반주식,지수기반,normalized_master
MSCI-KOREA-IMI-QUALITY-CAPPED-125385517b,MSCI Korea IMI Quality Capped,MSCI-KOREA-IMI-QUALITY-CAPPED-125385517b,일반주식,지수기반,normalized_master
F-코스닥150-지수-678acca5ee,F-코스닥150 지수,F-코스닥150-지수-678acca5ee,일반주식,지수기반,normalized_master
MORNINGSTAR-EXPONENTIAL-TECHNOLOGIES-EQUAL-W-3470e4c6f6,Morningstar Exponential Technologies Equal Weighted Select PR USD,MORNINGSTAR-EXPONENTIAL-TECHNOLOGIES-EQUAL-W-3470e4c6f6,일반주식,지수기반,normalized_master
MORNINGSTAR-GLOBAL-UPSTREAM-RESOURCES-INDEX--ffe7bb6b80,MorningStar Global Upstream Resources Index(PR),MORNINGSTAR-GLOBAL-UPSTREAM-RESOURCES-INDEX--ffe7bb6b80,일반주식,지수기반,normalized_master
S-P-GLOBAL-1200-INFORMATION-TECHNOLOGY-AND-I-37f4bfdea3,S&P Global 1200 Information Technology and Interactive Media & Services(PR),S-P-GLOBAL-1200-INFORMATION-TECHNOLOGY-AND-I-37f4bfdea3,일반주식,지수기반,normalized_master
SP500,S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index,SP500,대표지수,S&P500,normalized_master
ROBO-GLOBAL-ROBOTICS-AUTOMATION-UCITS-PRICE--ce1dc0f343,ROBO Global Robotics & Automation UCITS Price Return Index,ROBO-GLOBAL-ROBOTICS-AUTOMATION-UCITS-PRICE--ce1dc0f343,테마,로봇,normalized_master
S-P-ASIA50-PRICE-RETURN-INDEX-79f849f0ff,S&P ASIA50 Price Return Index,S-P-ASIA50-PRICE-RETURN-INDEX-79f849f0ff,일반주식,지수기반,normalized_master
코스피-aa7fe95c87,코스피,코스피-aa7fe95c87,일반주식,지수기반,normalized_master
코스피-대형주-e946d7f397,코스피 대형주,코스피-대형주-e946d7f397,규모,규모주,normalized_master
코스피-중형주-4dcfdadaaa,코스피 중형주,코스피-중형주-4dcfdadaaa,일반주식,지수기반,normalized_master
F-코스닥150-지수-678acca5ee,F-코스닥150 지수,F-코스닥150-지수-678acca5ee,일반주식,지수기반,normalized_master
코스피-200-TR-f72cebfb6a,코스피 200 TR,코스피-200-TR-f72cebfb6a,일반주식,지수기반,normalized_master
MSCI-KOREA-TR-INDEX-7c8d943dfe,MSCI Korea TR Index,MSCI-KOREA-TR-INDEX-7c8d943dfe,일반주식,지수기반,normalized_master
KAP-투자적격-크레딧-채권-1년-지수-A-이상-총수익-695e4706e7,"KAP 투자적격 크레딧 채권 1년 지수(A- 이상,총수익)",KAP-투자적격-크레딧-채권-1년-지수-A-이상-총수익-695e4706e7,채권,채권/초단기/A,normalized_master
FNGUIDE-고배당-PLUS-지수-3081372b24,FnGuide 고배당 Plus 지수,FNGUIDE-고배당-PLUS-지수-3081372b24,배당·주주환원,고배당,normalized_master
KRX-최소변동성지수-8f7e68d7da,KRX 최소변동성지수,KRX-최소변동성지수-8f7e68d7da,일반주식,지수기반,normalized_master
DOW_JONES,다우존스 인터넷 종합지수,DOW_JONES,일반주식,지수기반,normalized_master
FNGUIDE-주도업종-지수-93edc4411b,FnGuide 주도업종 지수,FNGUIDE-주도업종-지수-93edc4411b,일반주식,지수기반,normalized_master
FTSE-RUSSELL-2000-INDEX-7a431abc65,FTSE Russell 2000 Index,FTSE-RUSSELL-2000-INDEX-7a431abc65,일반주식,지수기반,normalized_master
S-P-GSCI-GOLD-INDEX-EXCESS-RETURN-ff6af344fb,S&P GSCI GOLD Index Excess Return,S-P-GSCI-GOLD-INDEX-EXCESS-RETURN-ff6af344fb,원자재,금,normalized_master
FNGUIDE-중소형고배당포커스-지수-af1e78f0de,FnGuide 중소형고배당포커스 지수,FNGUIDE-중소형고배당포커스-지수-af1e78f0de,배당·주주환원,고배당,normalized_master
국채선물지수-96def68cff,국채선물지수,국채선물지수-96def68cff,채권,국채/미확인만기/미확인등급,normalized_master
CSI-300-INDEX-9289d4b457,CSI 300 Index,CSI-300-INDEX-9289d4b457,일반주식,지수기반,normalized_master
코스피-200-미국채-혼합지수-3034f9b399,코스피 200 미국채 혼합지수,코스피-200-미국채-혼합지수-3034f9b399,혼합자산,자산배분,normalized_master
코스피-200-금융-69e5a582b8,코스피 200 금융,코스피-200-금융-69e5a582b8,일반주식,지수기반,normalized_master
KRX-ESG-LEADERS-150-4e7b18f054,KRX ESG Leaders 150,KRX-ESG-LEADERS-150-4e7b18f054,일반주식,지수기반,normalized_master
NASDAQ-100-TECHNOLOGY-SECTOR-INDEX-704abf613f,NASDAQ 100 Technology Sector Index,NASDAQ-100-TECHNOLOGY-SECTOR-INDEX-704abf613f,일반주식,지수기반,normalized_master
MSCI-KOREA-ESG-UNIVERSAL-CAPPED-INDEX-f650bf2df9,MSCI Korea ESG Universal Capped Index,MSCI-KOREA-ESG-UNIVERSAL-CAPPED-INDEX-f650bf2df9,일반주식,지수기반,normalized_master
MSCI-KOREA-ESG-UNIVERSAL-INDEX-2e572989d5,MSCI Korea ESG Universal Index,MSCI-KOREA-ESG-UNIVERSAL-INDEX-2e572989d5,일반주식,지수기반,normalized_master
MSCI-KOREA-COUNTRY-ESG-LEADERS-CAPPED-INDEX-df148d7690,MSCI Korea Country ESG Leaders Capped Index,MSCI-KOREA-COUNTRY-ESG-LEADERS-CAPPED-INDEX-df148d7690,일반주식,지수기반,normalized_master
코스피-200-커버드콜-ATM-지수-ce55fde570,코스피 200 커버드콜 ATM 지수,코스피-200-커버드콜-ATM-지수-ce55fde570,일반주식,지수기반,normalized_master
10년국채선물지수-c9626fd131,10년국채선물지수,10년국채선물지수-c9626fd131,채권,국채/중기/미확인등급,normalized_master
코스피-200-고배당커버드콜-ATM-지수-시장가격지수-f5c67caef6,코스피 200 고배당커버드콜 ATM 지수(시장가격지수),코스피-200-고배당커버드콜-ATM-지수-시장가격지수-f5c67caef6,배당·주주환원,고배당,normalized_master
KRX-ESG-사회책임경영지수-S-1f7e92babc,KRX ESG 사회책임경영지수(S),KRX-ESG-사회책임경영지수-S-1f7e92babc,일반주식,지수기반,normalized_master
MSCI-MEXICO-IMI-25-50-PRICE-RETURN-INDEX-2caed0bc55,MSCI MEXICO IMI 25/50 Price return Index,MSCI-MEXICO-IMI-25-50-PRICE-RETURN-INDEX-2caed0bc55,일반주식,지수기반,normalized_master
F-코스닥150-지수-678acca5ee,F-코스닥150 지수,F-코스닥150-지수-678acca5ee,일반주식,지수기반,normalized_master
F-코스닥150-지수-678acca5ee,F-코스닥150 지수,F-코스닥150-지수-678acca5ee,일반주식,지수기반,normalized_master
HANG-SENG-CHINA-ENTERPRISES-FUTURES-INDEX-PR-f67d46c695,Hang Seng China Enterprises Futures Index(Price Return),HANG-SENG-CHINA-ENTERPRISES-FUTURES-INDEX-PR-f67d46c695,일반주식,지수기반,normalized_master
IEDGE-EMERGING-MARKETS-FUTURES-INDEX-ER-8f97505c24,iEdge Emerging Markets Futures Index(ER),IEDGE-EMERGING-MARKETS-FUTURES-INDEX-ER-8f97505c24,일반주식,지수기반,normalized_master
KRX-300-109b3ce989,KRX 300,KRX-300-109b3ce989,일반주식,지수기반,normalized_master
FNGUIDE-TOP10-지수-14472e517a,FnGuide TOP10 지수,FNGUIDE-TOP10-지수-14472e517a,일반주식,지수기반,normalized_master
KRX-300-109b3ce989,KRX 300,KRX-300-109b3ce989,일반주식,지수기반,normalized_master
KRX-300-109b3ce989,KRX 300,KRX-300-109b3ce989,일반주식,지수기반,normalized_master
