ticker,standard_code,fund_name,fund_type,base_date,issuer
464470,K55213E52282,한화PLUS미국채30년액티브증권상장지수투자신탁(채권),채권형,20230818,한화자산운용
464600,K55210E48609,신한SOL자동차소부장Fn증권상장지수투자신탁[주식],주식형,20230821,신한자산운용
464610,K55210E48559,신한SOL의료기기소부장Fn증권상장지수투자신탁[주식],주식형,20230821,신한자산운용
464920,K55213E52290,한화PLUS일본반도체소부장증권상장지수투자신탁(주식),주식형,20230829,한화자산운용
464930,K55301E40066,미래에셋TIGER글로벌혁신블루칩TOP10증권상장지수투자신탁(주식),주식형,20230825,미래에셋자산운용
465330,K55301DA5554,미래에셋TIGER2차전지TOP10증권상장지수투자신탁(주식),주식형,20201006,미래에셋자산운용
465350,K55223E57157,KBRISE2차전지TOP10인버스iSelect증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20230907,케이비자산운용
465580,K55101E52479,한국투자ACE미국빅테크TOP7Plus증권상장지수투자신탁(주식),주식형,20230907,한국투자신탁운용
465610,K55101E52487,한국투자ACE미국빅테크TOP7Plus레버리지증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20230907,한국투자신탁운용
465620,K55101E52495,한국투자ACE미국빅테크TOP7Plus인버스증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20230907,한국투자신탁운용
465660,K55301E49406,미래에셋TIGER일본반도체FACTSET증권상장지수투자신탁(주식),주식형,20230915,미래에셋자산운용
465670,K55301E49703,미래에셋TIGER미국캐시카우100증권상장지수투자신탁(주식),주식형,20230915,미래에셋자산운용
465780,K55216E57284,DB마이티26-09특수채(AAA)액티브증권상장지수투자신탁[채권],채권형,20230918,디비자산운용
466810,K55240E62094,BNKBNK2차전지양극재증권상장지수투자신탁(주식),주식형,20231018,비엔케이자산운용
466920,K55210E57725,신한SOL조선TOP3플러스증권상장지수투자신탁[주식],주식형,20231004,신한자산운용
466930,K55210E57717,신한SOL자동차TOP3플러스증권상장지수투자신탁[주식],주식형,20231004,신한자산운용
466940,K55301E61591,미래에셋TIGER은행고배당플러스TOP10증권상장지수투자신탁(주식),주식형,20231016,미래에셋자산운용
466950,K55301E58613,미래에셋TIGER글로벌AI액티브증권상장지수투자신탁(주식),주식형,20231010,미래에셋자산운용
468370,K55105E57099,삼성KODEXiShares미국인플레이션국채액티브증권상장지수투자신탁[채권-재간접형],재간접형,20231017,삼성자산운용
468380,K55105E57081,삼성KODEXiShares미국하이일드액티브증권상장지수투자신탁[채권-재간접형],재간접형,20231017,삼성자산운용
468630,K55105E57073,삼성KODEXiShares미국투자등급회사채액티브증권상장지수투자신탁[채권-재간접형],재간접형,20231017,삼성자산운용
469050,K55223E65911,KBRISE미국반도체NYSE증권상장지수투자신탁(주식)(H),주식형,20231020,케이비자산운용
469060,K55223E65903,KBRISE미국반도체NYSE증권상장지수투자신탁(주식),주식형,20231020,케이비자산운용
469070,K55223E63783,KBRISEAI&amp;로봇증권상장지수투자신탁(주식),주식형,20231023,케이비자산운용
469150,K55101E67600,한국투자ACEAI반도체TOP3+증권상장지수투자신탁(주식),주식형,20231016,한국투자신탁운용
469160,K55101E66032,한국투자ACE일본반도체증권상장지수투자신탁(주식),주식형,20231013,한국투자신탁운용
469170,K55101E67568,한국투자ACE포스코그룹포커스증권상장지수투자신탁(주식),주식형,20231016,한국투자신탁운용
469530,K55223E65788,KBRISE미국달러선물인버스특별자산상장지수투자신탁(미국달러-파생형),특별자산파생,20231107,케이비자산운용
469790,K55206E61196,키움KIWOOM코리아테크TOP10증권상장지수투자신탁[주식],주식형,20231030,키움투자자산운용
469830,K55210E67161,신한SOL초단기채권액티브증권상장지수투자신탁[채권],채권형,20231106,신한자산운용
470310,K55373E72456,현대UNICORN생성형AI강소기업액티브증권상장지수투자신탁[주식],주식형,20231120,현대자산운용
471040,K553N9E63887,삼성액티브KoAct글로벌AI&amp;로봇액티브증권상장지수투자신탁[주식],주식형,20231117,삼성액티브자산운용
471230,K55105E67924,삼성KODEX국고채10년액티브증권상장지수투자신탁[채권],채권형,20231113,삼성자산운용
471460,K55206E71195,키움KIWOOM국고채30년액티브증권상장지수투자신탁[채권],채권형,20231102,키움투자자산운용
471760,K55301E68273,미래에셋TIGERAI반도체핵심공정증권상장지수투자신탁(주식),주식형,20231120,미래에셋자산운용
471780,K55301E68232,미래에셋TIGER코리아테크액티브증권상장지수투자신탁(주식),주식형,20231124,미래에셋자산운용
471990,K55105E71488,삼성KODEXAI반도체핵심장비증권상장지수투자신탁[주식],주식형,20231120,삼성자산운용
472150,K55301DY9046,미래에셋TIGER배당커버드콜액티브증권상장지수투자신탁(주식),주식형,20231211,미래에셋자산운용
472160,K55301E73182,미래에셋TIGER미국테크TOP10INDXX증권상장지수투자신탁(주식)(H),주식형,20231201,미래에셋자산운용
472170,K55301E70402,미래에셋TIGER미국테크TOP10채권혼합증권상장지수투자신탁(채권혼합),혼합채권형,20231201,미래에셋자산운용
472720,K55363E76664,트러스톤TRUSTON주주가치액티브증권상장지수투자신탁[주식],주식형,20231213,트러스톤자산운용
472830,K55223E76066,KBRISE미국30년국채커버드콜증권상장지수투자신탁(채권-파생형)(합성),채권파생형,20231213,케이비자산운용
472840,K55234E63129,IBKIBK200증권상장지수투자신탁[주식],주식형,20231220,아이비케이자산운용
472870,K55223E77825,KBRISE미국30년국채엔화노출증권상장지수투자신탁(채권-파생형)(합성H),채권파생형,20231222,케이비자산운용
472920,K55224E73350,흥국HK종합채권(AA-이상)액티브증권상장지수투자신탁[채권],채권형,20231127,흥국자산운용
473290,K55105E71496,삼성KODEX26-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],채권형,20231211,삼성자산운용
473330,K55210E76444,신한SOL미국30년국채커버드콜증권상장지수투자신탁[채권-파생형](합성),채권파생형,20231226,신한자산운용
473440,K55101E75520,한국투자ACE11월만기자동연장회사채(AA-이상)액티브증권상장지수투자신탁(채권),채권형,20231215,한국투자신탁운용
473460,K55105E67171,삼성KODEX미국서학개미증권상장지수투자신탁[주식],주식형,20231222,삼성자산운용
473490,K55206E80451,키움KIWOOM글로벌AI반도체증권상장지수투자신탁[주식],주식형,20231220,키움투자자산운용
473590,K55101E54012,한국투자ACE미국주식베스트셀러증권상장지수투자신탁(주식),주식형,20231226,한국투자신탁운용
473640,K55232E64931,NH-AmundiHANARO글로벌금채굴기업증권상장지수투자신탁[주식],주식형,20240116,엔에이치아문디자산운용
474220,K55301E79429,미래에셋TIGER미국테크TOP10타겟커버드콜증권상장지수투자신탁(주식-파생형),주식파생형,20240112,미래에셋자산운용
474390,K55210E79489,신한SOL국고채30년액티브증권상장지수투자신탁[채권],채권형,20240115,신한자산운용
474590,K55107E85195,우리WON반도체밸류체인액티브증권상장지수투자신탁(주식),주식형,20240115,우리자산운용
474800,K55206E81673,키움KIWOOM미국원유에너지기업증권상장지수투자신탁[주식],주식형,20240112,키움투자자산운용
474920,K55364E70822,에셋플러스에셋플러스차이나일등기업포커스10액티브증권상장지수투자신탁(주식),주식형,20240112,에셋플러스자산운용
475050,K55101E79688,한국투자ACEKPOP포커스증권상장지수투자신탁(주식),주식형,20240129,한국투자신탁운용
475070,K553N9E74926,삼성액티브KoAct글로벌친환경전력인프라액티브증권상장지수투자신탁[주식],주식형,20240116,삼성액티브자산운용
475080,K55105E76727,삼성KODEX테슬라커버드콜채권혼합액티브증권상장지수투자신탁[채권혼합-파생형],혼합채권파생형,20240119,삼성자산운용
475260,K55101E80470,한국투자ACE2월만기자동연장회사채AA-이상액티브증권상장지수투자신탁(채권),채권형,20240119,한국투자신탁운용
475270,K55101E80488,한국투자ACE5월만기자동연장회사채AA-이상액티브증권상장지수투자신탁(채권),채권형,20240119,한국투자신탁운용
475280,K55101E80496,한국투자ACE8월만기자동연장회사채AA-이상액티브증권상장지수투자신탁(채권),채권형,20240119,한국투자신탁운용
475300,K55210E84638,신한SOL반도체전공정증권상장지수투자신탁[주식],주식형,20240213,신한자산운용
475310,K55210E84646,신한SOL반도체후공정증권상장지수투자신탁[주식],주식형,20240213,신한자산운용
475350,K55223E85687,KBRISE버크셔포트폴리오TOP10증권상장지수투자신탁(주식),주식형,20240222,케이비자산운용
475380,K55223E85695,KBRISE글로벌리얼티인컴부동산상장지수투자신탁(재간접형),부동산,20240215,케이비자산운용
475630,K55301E85343,미래에셋TIGERCD1년금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성),혼합채권파생형,20240201,미래에셋자산운용
475720,K55223E88442,KBRISE200위클리커버드콜증권상장지수투자신탁(주식-파생형),주식파생형,20240304,케이비자산운용
476000,K55373E91357,현대UNICORN포스트IPO액티브증권상장지수투자신탁[주식],주식형,20240226,현대자산운용
476030,K55210E88118,신한SOL미국나스닥100증권상장지수투자신탁[주식],주식형,20240308,신한자산운용
476070,K55105E79341,삼성KODEX글로벌비만치료제TOP2Plus증권상장지수투자신탁[주식],주식형,20240208,삼성자산운용
476260,K55232E86629,NH-AmundiHANARO반도체핵심공정주도주증권상장지수투자신탁(주식),주식형,20240226,엔에이치아문디자산운용
476310,K55223E89259,KBRISE글로벌비만산업TOP2+증권상장지수투자신탁(주식),주식형,20240222,케이비자산운용
476450,K55206E91755,키움KIWOOM머니마켓액티브증권상장지수투자신탁[채권],채권형,20240222,키움투자자산운용
476550,K55301E88107,미래에셋TIGER미국30년국채커버드콜액티브증권상장지수투자신탁(채권-재간접형)(H),재간접형,20240223,미래에셋자산운용
476690,K55105E79341,삼성KODEX글로벌비만치료제TOP2Plus증권상장지수투자신탁[주식],주식형,20240208,삼성자산운용
476750,K55101E91790,한국투자ACE미국30년국채엔화노출액티브증권상장지수투자신탁[채권](H),채권형,20240308,한국투자신탁운용
476760,K55101E91865,한국투자ACE미국30년국채액티브증권상장지수투자신탁[채권],채권형,20240308,한국투자신탁운용
476800,K55105E84051,삼성KODEX한국부동산리츠인프라부동산상장지수투자신탁[재간접형],부동산,20240304,삼성자산운용
476850,K553N9E80501,삼성액티브KoAct배당성장액티브증권상장지수투자신탁[주식],주식형,20240226,삼성액티브자산운용
477050,K55213E90027,한화PLUS머니마켓액티브증권상장지수투자신탁(채권),채권형,20240322,한화자산운용
477080,K55223E89887,KBRISECD금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),특별자산파생,20240325,케이비자산운용
477490,K55364E79047,에셋플러스에셋플러스글로벌일등기업포커스10액티브증권상장지수투자신탁(주식),주식형,20240315,에셋플러스자산운용
477730,K55105E89613,삼성KODEX인도타타그룹증권상장지수투자신탁[주식-파생형],주식파생형,20240507,삼성자산운용
478150,K553J1E98415,타임폴리오TIME글로벌우주테크&amp;방산액티브증권상장지수투자신탁(주식),주식형,20240422,타임폴리오자산운용
479080,K55102EA1314,하나1Q머니마켓액티브증권상장지수투자신탁[채권],채권형,20240401,하나자산운용
479520,K55223E98490,KBRISEKOFR금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성),혼합채권파생형,20240429,케이비자산운용
479620,K55210E99222,신한SOL미국AI반도체칩메이커증권상장지수투자신탁[주식],주식형,20240412,신한자산운용
479730,K55301E98973,미래에셋TIGER인도빌리언컨슈머증권상장지수투자신탁(주식),주식형,20240513,미래에셋자산운용
479850,K55232E99861,NH-AmundiHANAROK-뷰티증권상장지수투자신탁(주식),주식형,20240415,엔에이치아문디자산운용
480020,K55101E97763,한국투자ACE미국빅테크7+데일리타겟커버드콜증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20240418,한국투자신탁운용
480030,K55101E97755,한국투자ACE미국500데일리타겟커버드콜증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20240418,한국투자신탁운용
480040,K55101E96450,한국투자ACE미국반도체데일리타겟커버드콜증권상장지수투자신탁(주식-파생형)(합성),주식파생형,20240418,한국투자신탁운용
480260,K55301E99955,미래에셋TIGER27-04회사채(A+이상)액티브증권상장지수투자신탁(채권),채권형,20240417,미래에셋자산운용
480310,K55301E97694,미래에셋TIGER글로벌온디바이스AI증권상장지수투자신탁(주식),주식형,20240412,미래에셋자산운용
480460,K55107EA8553,우리WON한국부동산TOP3플러스부동산상장지수투자신탁(재간접형),부동산,20240426,우리자산운용
481050,K55105E94878,삼성KODEXCD1년금리플러스액티브증권상장지수투자신탁[채권혼합-파생형](합성),혼합채권파생형,20240419,삼성자산운용
481060,K55105EA0792,삼성KODEX미국30년국채타겟커버드콜증권상장지수투자신탁[채권-파생형](합성 H),채권파생형,20240426,삼성자산운용
481180,K55210EA9985,신한SOL미국AI소프트웨어증권상장지수투자신탁[주식],주식형,20240510,신한자산운용
481190,K55210EB0009,신한SOL미국테크TOP10증권상장지수투자신탁[주식],주식형,20240517,신한자산운용
481340,K55223EB1457,KBRISE미국30년국채액티브증권상장지수투자신탁(채권),채권형,20240524,케이비자산운용
481430,K55223EB1440,KBRISE국고채10년액티브증권상장지수투자신탁(채권),채권형,20240520,케이비자산운용
482030,K553N9E96812,삼성액티브KoAct반도체&amp;2차전지핵심소재액티브상장지수투자신탁[주식],주식형,20240513,삼성액티브자산운용
482730,K55301EB0231,미래에셋TIGER미국S&amp;P500타겟데일리커버드콜증권상장지수투자신탁(주식),주식형,20240520,미래에셋자산운용
483020,K55206EB5608,키움KIWOOM의료AI증권상장지수투자신탁[주식],주식형,20240527,키움투자자산운용
483030,K55206EB3249,키움KIWOOM미국블록버스터바이오테크의약품+증권상장지수투자신탁[주식],주식형,20240524,키움투자자산운용
483280,K55105EA9041,삼성KODEX미국AI테크TOP10타겟커버드콜증권상장지수투자신탁[주식-파생형],주식파생형,20240524,삼성자산운용
483290,K55105EA8589,삼성KODEX미국배당다우존스타겟커버드콜증권상장지수투자신탁[주식-파생형],주식파생형,20240524,삼성자산운용
483320,K55101EB6172,한국투자ACE엔비디아밸류체인액티브증권상장지수투자신탁(주식),주식형,20240610,한국투자신탁운용
483330,K55101EB6081,한국투자ACE마이크로소프트밸류체인액티브증권상장지수투자신탁(주식),주식형,20240610,한국투자신탁운용
483340,K55101EB6099,한국투자ACE구글밸류체인액티브증권상장지수투자신탁(주식),주식형,20240610,한국투자신탁운용
483570,K55365EB1596,케이씨지아이KCGI미국S&amp;P500TOP10증권상장지수투자신탁[주식],주식형,20240524,케이씨지아이자산운용
484790,K55105EB5592,삼성KODEX미국30년국채액티브증권상장지수투자신탁[채권-재간접형](H),재간접형,20240614,삼성자산운용
484880,K55210EB4720,신한SOL금융지주플러스고배당증권상장지수투자신탁[주식],주식형,20240624,신한자산운용
484890,K55210EB3979,신한SOL머니마켓액티브증권상장지수투자신탁[채권],채권형,20240624,신한자산운용
485540,K55105EB3902,삼성KODEX미국AI테크TOP10증권상장지수투자신탁[주식],주식형,20240621,삼성자산운용
485690,K55223EB6860,KBRISE미국AI밸류체인TOP3Plus증권상장지수투자신탁(주식),주식형,20240719,케이비자산운용
485810,K553J1EB9138,타임폴리오TIME글로벌바이오액티브증권상장지수투자신탁[주식],주식형,20240701,타임폴리오자산운용
486240,K55203EA9349,대신DAISHINAI반도체&amp;인프라액티브증권상장지수투자신탁[주식],주식형,20240617,대신자산운용
486290,K55301EB5578,미래에셋TIGER미국나스닥100타겟데일리커버드콜증권상장지수투자신탁(주식),주식형,20240621,미래에셋자산운용
486450,K55210EC2509,신한SOL미국AI전력인프라증권상장지수투자신탁[주식],주식형,20240712,신한자산운용
486830,K55232EC9151,NH-AmundiHANARO머니마켓액티브증권상장지수투자신탁(채권),채권형,20240715,엔에이치아문디자산운용
487130,K553N9EC3266,삼성액티브KoActAI인프라액티브증권상장지수투자신탁[주식],주식형,20240708,삼성액티브자산운용
487230,K55105EC0527,삼성KODEX미국AI전력핵심인프라증권상장지수투자신탁[주식],주식형,20240705,삼성자산운용
487240,K55105EC1749,삼성KODEXAI전력핵심설비증권상장지수투자신탁[주식],주식형,20240708,삼성자산운용
487340,K55101EC8482,한국투자ACE머니마켓액티브증권상장지수투자신탁(채권),채권형,20240705,한국투자신탁운용
487750,K55240EC9136,BNKBNK온디바이스AI증권상장지수투자신탁(주식),주식형,20240722,비엔케이자산운용
487910,K55101EB6453,한국투자ACE인도컨슈머파워액티브증권상장지수투자신탁(주식),주식형,20240906,한국투자신탁운용
487920,K55101EC1768,한국투자ACE인도시장대표Big5그룹액티브증권상장지수투자신탁(주식),주식형,20240906,한국투자신탁운용
487950,K55105EB3910,삼성KODEX대만테크고배당다우존스증권상장지수투자신탁[주식],주식형,20240719,삼성자산운용
488080,K55301EC6161,미래에셋TIGER반도체TOP10레버리지증권상장지수투자신탁(주식-파생형),주식파생형,20240722,미래에셋자산운용
488200,K55206ED2207,키움KIWOOMK-2차전지북미공급망증권상장지수투자신탁[주식],주식형,20240722,키움투자자산운용
488210,K55206ED2215,키움KIWOOMK-반도체북미공급망증권상장지수투자신탁[주식],주식형,20240722,키움투자자산운용
488290,K55303EC8553,마이다스MIDAS일본테크액티브증권상장지수투자신탁(주식),주식형,20240802,마이다스에셋자산운용
488480,K55223EC5739,KBRISE일본섹터TOP4Plus증권상장지수투자신탁(주식),주식형,20240816,케이비자산운용
488500,K55301EC3069,미래에셋TIGER미국S&amp;P500동일가중증권상장지수투자신탁(주식),주식형,20240722,미래에셋자산운용
488720,K55107E34441,우리WON종합채권(AA-이상)액티브증권상장지수투자신탁(채권),채권형,20240802,우리자산운용
488770,K55105EC8033,삼성KODEX머니마켓액티브증권상장지수투자신탁[채권],채권형,20240805,삼성자산운용
488980,K55210EC9603,신한SOL26-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],채권형,20241007,신한자산운용
489000,K55213ED2661,한화PLUS일본엔화초단기국채증권상장지수투자신탁(채권-파생형)(합성),채권파생형,20240809,한화자산운용
489030,K55213ED8726,한화PLUS고배당주위클리커버드콜증권상장지수투자신탁(주식-파생형),주식파생형,20240812,한화자산운용
489250,K55105EC8025,삼성KODEX미국배당다우존스증권상장지수투자신탁[주식],주식형,20240809,삼성자산운용
489290,K55107ED8337,우리WON미국빌리어네어증권상장지수투자신탁(주식),주식형,20240830,우리자산운용
489860,K55206ED3411,키움KIWOOM글로벌전력GRID인프라증권상장지수투자신탁[주식],주식형,20240826,키움투자자산운용
490090,K55301ED3241,미래에셋TIGER미국AI빅테크10증권상장지수투자신탁(주식),주식형,20240823,미래에셋자산운용
490330,K553N9ED6821,삼성액티브KoAct미국치매&amp;뇌질환치료제액티브증권상장지수투자신탁[주식],주식형,20240830,삼성액티브자산운용
490480,K55210EE0741,신한SOLK방산증권상장지수투자신탁[주식],주식형,20240930,신한자산운용
490490,K55210EE0519,신한SOL미국배당미국채혼합50증권상장지수투자신탁[채권혼합],혼합채권형,20240920,신한자산운용
490590,K55223ED1158,KBRISE미국AI밸류체인데일리고정커버드콜증권상장지수투자신탁(주식-파생형),주식파생형,20240927,케이비자산운용
490600,K55223ED1166,KBRISE미국배당100데일리고정커버드콜증권상장지수투자신탁(주식),주식형,20240920,케이비자산운용
491010,K55301EE3190,미래에셋TIGER글로벌AI전력인프라액티브증권상장지수투자신탁(주식),주식형,20240909,미래에셋자산운용
491090,K55105EE0194,삼성KODEX미국테크TOP3플러스증권상장지수투자신탁[주식],주식형,20240906,삼성자산운용
491220,K55213EE1753,한화PLUS200TotalReturn증권상장지수투자신탁(주식),주식형,20240909,한화자산운용
491230,K55213EE1068,한화PLUS국공채머니마켓액티브증권상장지수투자신탁(채권),채권형,20240906,한화자산운용
491510,K55207EE5208,교보악사파워K-주주가치액티브증권상장지수투자신탁[주식],주식형,20240923,교보악사자산운용
491610,K55102ED3689,하나1QCD금리액티브증권상장지수투자신탁[채권혼합-파생형](합성),혼합채권파생형,20240923,하나자산운용
491620,K55223ED9417,KBRISE미국테크100데일리고정커버드콜증권상장지수투자신탁(주식-파생형),주식파생형,20240927,케이비자산운용
491630,K55223ED9425,KBRISE미국반도체인버스증권상장지수투자신탁(주식-파생형)(합성H),주식파생형,20241018,케이비자산운용
491700,K55224ED5836,흥국HK200증권상장지수투자신탁[주식],주식형,20240909,흥국자산운용
491820,K55232EE1347,NH-AmundiHANARO전력설비투자증권상장지수투자신탁(주식),주식형,20240923,엔에이치아문디자산운용
491830,K55301EE2671,미래에셋TIGER미국AI반도체팹리스증권상장지수투자신탁(주식),주식형,20240920,미래에셋자산운용
492500,K55102EE8018,하나1Q현대차그룹채권(A+이상)&amp;국고통안증권상장지수투자신탁[채권],채권형,20240930,하나자산운용
493420,K55210EE8074,신한SOL미국배당다우존스2호증권상장지수투자신탁[주식],주식형,20241004,신한자산운용
493810,K55301ED3282,미래에셋TIGER미국AI빅테크10타겟데일리커버드콜증권상장지수투자신탁(주식),주식형,20241011,미래에셋자산운용
494180,K553J1EF1685,타임폴리오 TIME글로벌소비트렌드액티브증권상장지수투자신탁(주식),주식형,20241028,타임폴리오자산운용
494210,K55210EC9637,신한SOL미국500타켓데일리커버드콜액티브증권상장지수투자신탁[주식-파생형],주식파생형,20241011,신한자산운용
494220,K55373EF1006,현대UNICORNSK하이닉스밸류체인액티브증권상장지수투자신탁[주식],주식형,20241106,현대자산운용
494300,K55105EE2919,삼성KODEX미국나스닥100데일리커버드콜OTM증권상장지수투자신탁[주식-파생형],주식파생형,20241016,삼성자산운용
494310,K55105EE8742,삼성KODEX반도체레버리지증권상장지수투자신탁[주식-파생형],주식파생형,20241021,삼성자산운용
494330,K55101EE7904,한국투자ACE라이프자산주주가치액티브증권상장지수투자신탁(주식),주식형,20241014,한국투자신탁운용
494340,K55101EE6187,한국투자ACE글로벌AI맞춤형반도체증권상장지수투자신탁(주식),주식형,20241018,한국투자신탁운용
494410,K55213EF0978,한화PLUS미국S&amp;P500성장주증권상장지수투자신탁(주식),주식형,20241018,한화자산운용
494420,K55213EF1380,한화PLUS미국배당증가성장주데일리커버드콜증권상장지수투자신탁(주식-파생형),주식파생형,20241018,한화자산운용
494670,K55301EE9692,미래에셋TIGER조선TOP10증권상장지수투자신탁(주식),주식형,20241021,미래에셋자산운용
494840,K55301EE9171,미래에셋TIGER미국방산TOP10증권상장지수투자신탁(주식),주식형,20241025,미래에셋자산운용
494890,K55105EE6431,삼성KODEX200액티브증권상장지수투자신탁[주식-파생형],주식파생형,20241028,삼성자산운용
495040,K55213EF9375,한화PLUS코리아밸류업증권상장지수투자신탁(주식),주식형,20241101,한화자산운용
495050,K55223EF9191,KBRISE코리아밸류업증권상장지수투자신탁(주식),주식형,20241101,케이비자산운용
495060,K553J1EF9274,타임폴리오TIME코리아밸류업액티브증권상장지수투자신탁(주식),주식형,20241101,타임폴리오자산운용
495230,K553N9EF9468,삼성액티브KoAct코리아밸류업액티브증권상장지수투자신탁[주식],주식형,20241101,삼성액티브자산운용
495330,K55102EF9791,하나1Q코리아밸류업증권상장지수투자신탁[주식],주식형,20241101,하나자산운용
495550,K55210EF9550,신한SOL코리아밸류업TotalReturn증권상장지수투자신탁[주식],주식형,20241101,신한자산운용
495750,K55232EF9588,NH-AmundiHANARO코리아밸류업증권상장지수투자신탁[주식],주식형,20241101,엔에이치아문디자산운용
495850,K55105EF9186,삼성KODEX코리아밸류업증권상장지수투자신탁[주식],주식형,20241101,삼성자산운용
495940,K55223EF7427,KBRISE미국AI테크액티브증권상장지수투자신탁(주식),주식형,20241122,케이비자산운용
496020,K55107EG2030,우리WON전단채플러스액티브증권상장지수투자신탁(채권),채권형,20241115,우리자산운용
496080,K55301EF9618,미래에셋TIGER코리아밸류업증권상장지수투자신탁(주식),주식형,20241101,미래에셋자산운용
496090,K55206EF9358,키움KIWOOM코리아밸류업증권상장지수투자신탁[주식],주식형,20241101,키움투자자산운용
496120,K55101EF9826,한국투자ACE코리아밸류업증권상장지수투자신탁(주식),주식형,20241101,한국투자신탁운용
496130,K55363EF9738,트러스톤TRUSTON코리아밸류업액티브증권상장지수투자신탁[주식],주식형,20241101,트러스톤자산운용
496770,K55213EF7411,한화PLUS글로벌방산증권상장지수투자신탁(주식),주식형,20241108,한화자산운용
497510,K55101EF6160,한국투자ACE글로벌빅파마증권상장지수투자신탁(주식),주식형,20241115,한국투자신탁운용
497520,K55101EG1343,한국투자ACE일라이릴리밸류체인증권상장지수투자신탁(주식),주식형,20241115,한국투자신탁운용
497570,K55301EF4932,미래에셋TIGER미국필라델피아AI반도체나스닥증권상장지수투자신탁(주식),주식형,20241122,미래에셋자산운용
497780,K553N9EF5557,삼성액티브KoAct미국천연가스인프라액티브증권상장지수투자신탁[주식],주식형,20241206,삼성액티브자산운용
497880,K55210EF7273,신한SOLCD금리&amp;머니마켓액티브증권상장지수투자신탁[채권],채권형,20241125,신한자산운용
498050,K55232EF5040,NH-AmundiHANARO바이오코리아액티브증권상장지수투자신탁[주식],주식형,20241125,엔에이치아문디자산운용
498180,K55207EF7450,교보악사파워종합채권(AA-이상)액티브증권상장지수투자신탁[채권],채권형,20241125,교보악사자산운용
498270,K55206EE9458,키움KIWOOM미국양자컴퓨팅증권상장지수투자신탁[주식],주식형,20241216,키움투자자산운용
498400,K55105EG3659,삼성KODEX200타겟위클리커버드콜증권상장지수투자신탁[주식-파생형],주식파생형,20241202,삼성자산운용
498410,K55105EF7263,삼성KODEX금융고배당TOP10타겟위클리커버드콜증권상장지수투자신탁[주식-파생형],주식파생형,20241216,삼성자산운용
498610,K55223EF1479,KBRISE인도디지털성장증권상장지수투자신탁(주식-파생형),주식파생형,20250328,케이비자산운용
498860,K55223EG3144,KBRISE코리아금융고배당증권상장지수투자신탁(주식),주식형,20241209,케이비자산운용
499150,K55210EF7513,신한SOL미국S&amp;P500엔화노출증권상장지수투자신탁[주식-파생형](H),주식파생형,20241129,신한자산운용
499660,K55301EF8008,미래에셋TIGERCD금리플러스액티브증권상장지수투자신탁(채권혼합-파생형)(합성),혼합채권파생형,20241211,미래에셋자산운용
