isin_cd,ticker,name,base_index,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_style,payoff_structure,direction,leverage_multiple,fx_hedge,replication_method,concentration_bucket,primary_peer_group_id,alternate_peer_group_ids,classification_status,evidence_basis,official_source_url,review_reason
KR7463680009,463680,KODEX 미국S&P500테크놀로지,S&P Technology Select Sector Index(Price Return),주식,미국,대표지수,S&P 500 시장대표,미국 S&P500,S&P500,passive,plain,neutral,1X,unhedged,physical_or_unspecified,broad,PG-주식-미국-대표지수-S-P500-미국-S-P500-S-P500-P-c2eb6d3f91,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 S&P500),가능,
KR7463690008,463690,KODEX 미국S&P500커뮤니케이션,S&P Communication Services Select Sector Index(Price Return),주식,미국,대표지수,S&P 500 시장대표,미국 S&P500,S&P500,passive,plain,neutral,1X,unhedged,physical_or_unspecified,broad,PG-주식-미국-대표지수-S-P500-미국-S-P500-S-P500-P-c2eb6d3f91,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 S&P500),가능,
KR7464240001,464240,KIWOOM 26-09회사채(AA-이상)액티브,KIS 2609 만기형 크레딧 종합채권 지수(AA-이상)(총수익지수),채권,국내,채권,만기매칭형 채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-464240-d33b6a3277,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 회사채 만기미확인 AA),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7464310002,464310,TIGER 글로벌AI&로보틱스 INDXX,Indxx Global Robotics & Artificial Intelligence Thematic Index(PR),주식,글로벌,테마,생성형 AI & 소프트웨어,인공지능 일반,인공지능-인공지능-일반-4ef7c7155f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-주식-글로벌-테마-인공지능-인공지능-일반-인공지능-인공지능-일반--7fa2ce759b,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/인공지능 일반),가능,
KR7464470004,464470,PLUS 미국채30년액티브,ICE U.S. Treasury 20+ Year Bond Index(Total Return),채권,미국,채권,미국 장기국채,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,active,bond_coupon,neutral,1X,unhedged,active,unknown,PG-PENDING-464470-13ecd4c902,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7464600006,464600,SOL 자동차소부장Fn,FnGuide 자동차소부장지수(PR),주식,국내,산업·섹터,자동차 & 스마트모빌리티,국내 자동차·모빌리티,자동차-모빌리티-국내-자동차-모빌리티-8d473faf1b,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-산업-섹터-자동차-모빌리티-국내-자동차-모빌리티-자동차-7f7ba1f1bb,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 자동차·모빌리티),가능,
KR7464610005,464610,SOL 의료기기소부장Fn,FnGuide 의료기기소부장지수(PR),주식,국내,산업·섹터,의료 AI & 디지털 헬스,국내 의료기기,의료기기-국내-의료기기-c7aa6baa88,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-산업-섹터-바이오-제약-헬스케어-국내-바이오-제약-헬스-eaf9ac0bdb,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 의료기기),가능,
KR7464920008,464920,PLUS 일본반도체소부장,Solactive Japan Semiconductor Materials and Equipment Index PR,주식,일본,산업·섹터,일본 테크 & 상사,일본 반도체 장비·소부장,반도체-장비-소부장-미국-반도체-장비-소부장-e1251475a8,active,plain,neutral,1X,unhedged,active,unknown,PG-주식-미국-산업-섹터-반도체-장비-소부장-미국-반도체-장비-소부장-107eebc819,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 반도체 장비·소부장),가능,
KR7464930007,464930,TIGER 글로벌혁신블루칩TOP10,Mirae Asset Global Innovative Bluechip Top 10 Index(PR),주식,글로벌,산업·섹터,미국 빅테크 (M7),글로벌 반도체,반도체-글로벌-반도체-84ce634468,passive,plain,neutral,1X,unhedged,physical_or_unspecified,concentrated,PG-주식-글로벌-산업-섹터-반도체-글로벌-반도체-반도체-글로벌-반도체-69a7b2bb67,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 반도체),가능,
KR7465330009,465330,RISE 2차전지TOP10,iSelect 2차전지 TOP10 지수(PR),주식,국내,산업·섹터,2차전지 셀 & 소재,국내 2차전지·배터리 소재,2차전지-배터리-소재-국내-2차전지-배터리-소재-1367e96ce1,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,concentrated,PG-주식-국내-산업-섹터-2차전지-배터리-소재-국내-2차전지-배터리--0cc60d36d9,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 2차전지·배터리 소재),가능,
KR7465350007,465350,RISE 2차전지TOP10인버스(합성),iSelect 2차전지 TOP10 지수(PR),주식,국내,산업·섹터,2차전지 셀 & 소재,국내 2차전지·배터리 소재,2차전지-배터리-소재-국내-2차전지-배터리-소재-1367e96ce1,inverse,inverse,short,1X,unhedged_or_not_applicable,synthetic,concentrated,PG-주식-국내-산업-섹터-2차전지-배터리-소재-국내-2차전지-배터리--330421ada5,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 2차전지·배터리 소재),불가,
KR7465580009,465580,ACE 미국빅테크TOP7 Plus,Solactive US Big Tech Top 7 Plus Price Return Index,주식,미국,기타특수구조,미국 빅테크 (M7),미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,active,plain,neutral,1X,unhedged,active,unknown,PG-PENDING-465580-4aeefbfd61,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7465610004,465610,ACE 미국빅테크TOP7 Plus레버리지(합성),Solactive US Big Tech Top 7 Plus Price Return Index,주식,미국,기타특수구조,미국 빅테크 (M7),미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,leveraged,leveraged,long,2X,unhedged,synthetic,unknown,PG-PENDING-465610-8e658d7382,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/미국 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7465620003,465620,ACE 미국빅테크TOP7 Plus인버스(합성),Solactive US Big Tech Top 7 Plus Price Return Index,주식,미국,기타특수구조,미국 빅테크 (M7),미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,inverse,inverse,short,1X,unhedged,synthetic,unknown,PG-PENDING-465620-516be70f1c,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/미국 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7465660009,465660,TIGER 일본반도체FACTSET,FactSet Japan Semiconductor Index(PR),주식,일본,산업·섹터,일본 테크 & 상사,일본 반도체,반도체-일본-반도체-c5076483a7,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-주식-일본-산업-섹터-반도체-일본-반도체-반도체-일본-반도체-C5-2d918dae8b,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/일본 반도체),가능,
KR7465670008,465670,TIGER 미국캐시카우100,Global X U.S. Cash Flow Kings 100 Index(PR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,broad,PG-PENDING-465670-d3c94dd75c,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7465780005,465780,마이티 26-09 특수채(AAA)액티브,KAP 26-09 특수채 지수(총수익),채권,국내,채권,만기매칭형 채권,국내 특수채 만기미확인 AAA,BOND_국내-특수채-만기미확인-AAA-e49adb89d7,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-465780-f208dea8df,,classified_derived,기초지수 명시; 자산군·투자대상 추출(채권/국내 특수채 만기미확인 AAA),,세부 투자대상 또는 만기·구성비율 미확인
KR7466810009,466810,BNK 2차전지양극재,iSelect 2차전지양극재 지수,주식,국내,산업·섹터,2차전지 셀 & 소재,국내 2차전지·배터리 소재,2차전지-배터리-소재-국내-2차전지-배터리-소재-1367e96ce1,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-산업-섹터-2차전지-배터리-소재-국내-2차전지-배터리--0cc60d36d9,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/국내 2차전지·배터리 소재),,
KR7466920006,466920,SOL 조선TOP3플러스,FnGuide 조선TOP3플러스지수(PR),주식,국내,산업·섹터,조선 & 해운,국내 조선,조선-국내-조선-03e20f0150,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,ultra_concentrated,PG-주식-국내-산업-섹터-조선-국내-조선-조선-국내-조선-03E20F-f1bc10ed93,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 조선),가능,
KR7466930005,466930,SOL 자동차TOP3플러스,FnGuide 자동차TOP3플러스지수(PR),주식,국내,산업·섹터,자동차 & 스마트모빌리티,국내 자동차·모빌리티,자동차-모빌리티-국내-자동차-모빌리티-8d473faf1b,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,ultra_concentrated,PG-주식-국내-산업-섹터-자동차-모빌리티-국내-자동차-모빌리티-자동차-7f7ba1f1bb,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 자동차·모빌리티),가능,
KR7466940004,466940,TIGER 은행고배당플러스TOP10,FnGuide 은행고배당플러스TOP10 지수(시장가격 지수),주식,국내,산업·섹터,금융·은행·증권·보험,국내 금융·은행·증권·보험,금융-은행-증권-보험-국내-금융-은행-증권-보험-85a36c5547,plain,plain,neutral,1X,unknown,physical_or_unspecified,concentrated,PG-주식-국내-산업-섹터-금융-은행-증권-보험-국내-금융-은행-증권--955a0a4988,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 금융·은행·증권·보험),가능,
KR7466950003,466950,TIGER 글로벌AI액티브,Indxx Artificial Intelligence and Big Data 지수(PR),주식,글로벌,테마,생성형 AI & 소프트웨어,인공지능 일반,인공지능-인공지능-일반-4ef7c7155f,active,plain,neutral,1X,unhedged,active,unknown,PG-주식-글로벌-테마-인공지능-인공지능-일반-인공지능-인공지능-일반--7fa2ce759b,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/인공지능 일반),가능,
KR7468370002,468370,KODEX iShares미국인플레이션국채액티브,ICE U.S. Treasury Inflation Linked Bond Index(Total Return),채권,미국,채권,미국 장기국채,미국 국채 만기미확인 등급미확인,BOND_미국-국채-만기미확인-등급미확인-6e6ab9de27,active,bond_coupon,neutral,1X,unhedged,active,unknown,PG-PENDING-468370-a5478b89cc,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7468380001,468380,KODEX iShares미국하이일드액티브,ICE BofAML US HY Constrained Index(Total Return),채권,미국,채권,글로벌 종합채권,미국 채권 만기미확인 HY,BOND_미국-채권-만기미확인-HY-1c329cf5f5,active,bond_coupon,neutral,1X,unhedged,active,unknown,PG-PENDING-468380-8849460947,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 채권 만기미확인 HY),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7468630009,468630,KODEX iShares미국투자등급회사채액티브,iBoxx USD Liquid Investment Grade Index(Total Return),채권,미국,채권,우량 회사채·금융채,미국 회사채 만기미확인 등급미확인,BOND_미국-회사채-만기미확인-등급미확인-4514d1a9e5,active,bond_coupon,neutral,1X,unhedged,active,unknown,PG-PENDING-468630-16744694fc,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 회사채 만기미확인 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7469050009,469050,RISE 미국반도체NYSE(H),NYSE Semicondoctor Index(Price Return),주식,미국,산업·섹터,글로벌 AI 반도체,미국 반도체,반도체-미국-반도체-e09cd52751,passive,plain,neutral,1X,hedged,physical_or_unspecified,unknown,PG-주식-미국-산업-섹터-반도체-미국-반도체-반도체-미국-반도체-E0-e607778dbd,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 반도체),가능,
KR7469060008,469060,RISE 미국반도체NYSE,NYSE Semicondoctor Index(Price Return),주식,미국,산업·섹터,글로벌 AI 반도체,미국 반도체,반도체-미국-반도체-e09cd52751,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-주식-미국-산업-섹터-반도체-미국-반도체-반도체-미국-반도체-E0-e607778dbd,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 반도체),가능,
KR7469070007,469070,RISE AI&로봇,iSelect AI&로봇 지수(시장가격),주식,국내,테마,피지컬 AI & 지능형 로봇,국내 로봇,로봇-국내-로봇-6dd0a9f990,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-테마-로봇-국내-로봇-로봇-국내-로봇-6DD0A9F99-803709433d,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 로봇),가능,
KR7469150007,469150,ACE AI반도체TOP3+,FnGuide AI반도체 TOP3+ 지수,주식,국내,산업·섹터,AI 반도체 & HBM,국내 반도체,반도체-국내-반도체-0ed1f11677,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,ultra_concentrated,PG-주식-국내-산업-섹터-반도체-국내-반도체-반도체-국내-반도체-0E-f4bdfa635d,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 반도체),가능,
KR7469160006,469160,ACE 일본반도체,Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),주식,일본,산업·섹터,일본 테크 & 상사,일본 반도체,반도체-일본-반도체-c5076483a7,passive,plain,neutral,1X,unhedged,physical_or_unspecified,ultra_concentrated,PG-주식-일본-산업-섹터-반도체-일본-반도체-반도체-일본-반도체-C5-2d918dae8b,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/일본 반도체),가능,
KR7469170005,469170,ACE 포스코그룹포커스,FnGuide 포스코그룹포커스 지수(시장가격),주식,국내,기업집단,기업집단,국내 기업집단,기업집단-국내-기업집단-d62cbfc10d,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-기업집단-기업집단-국내-기업집단-기업집단-국내-기업집단-e294ab8bd9,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 기업집단),가능,
KR7469530000,469530,RISE 미국달러선물인버스,미국달러선물지수,금리·파킹,미국,금리·파킹,금리·파킹,초단기 금리,RATE_초단기-금리-70f35d000d,inverse,rate_return,short,1X,unhedged,physical_or_unspecified,unknown,PG-금리-파킹-해당없음-금리-파킹-금리-파킹-초단기-금리-RATE-초-42bd95eafc,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(금리·파킹/초단기 금리),불가,
KR7469790000,469790,KIWOOM 코리아테크TOP10,Solactive K-TechTOP10 Index(PR),주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,active,plain,neutral,1X,unhedged_or_not_applicable,active,concentrated,PG-PENDING-469790-6599a87fa7,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7469830004,469830,SOL 초단기채권액티브,KAP 단기자금시장지수,채권,국내,채권,국내 단기·초단기채,국내 채권 초단기 등급미확인,BOND_국내-채권-초단기-등급미확인-2cd6864612,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-469830-229bcebf9b,,conflict_resolved,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 초단기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인; 기존 자산분류와 비교분류 추론값 충돌
KR7470310004,470310,UNICORN 생성형AI강소기업액티브,iSelect AI 지수,주식,국내,테마,AI 반도체 & HBM,인공지능 일반,인공지능-인공지능-일반-4ef7c7155f,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-주식-국내-테마-인공지능-인공지능-일반-인공지능-인공지능-일반-4-acaf9c435b,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/인공지능 일반),,
KR7471040006,471040,KoAct 글로벌AI&로봇액티브,iSelect 글로벌AI&로봇PR지수,주식,글로벌,테마,생성형 AI & 소프트웨어,글로벌 로봇,로봇-글로벌-로봇-9e96af8efd,active,plain,neutral,1X,unhedged,active,unknown,PG-주식-글로벌-테마-로봇-글로벌-로봇-로봇-글로벌-로봇-9E96AF-6d929abf73,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/글로벌 로봇),,
KR7471230003,471230,KODEX 국고채10년액티브,KAP 국고채 10년 지수(TR),채권,국내,채권,국내 장기국채,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-471230-db16958e2a,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7471460006,471460,KIWOOM 국고채30년액티브,KIS-키움 국고채30년 지수(총수익지수),채권,국내,채권,국내 장기국채,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-471460-8011015345,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7471760009,471760,TIGER AI반도체핵심공정,iSelect AI반도체핵심공정지수,주식,국내,산업·섹터,AI 반도체 & HBM,국내 반도체,반도체-국내-반도체-0ed1f11677,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-산업-섹터-반도체-국내-반도체-반도체-국내-반도체-0E-f4bdfa635d,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 반도체),가능,
KR7471780007,471780,TIGER 코리아테크액티브,KRX 정보기술,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-471780-e13205f15b,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7471990002,471990,KODEX AI반도체핵심장비,iSelect AI 반도체핵심장비 지수,주식,국내,테마,AI 반도체 & HBM,AI 반도체,인공지능-AI-반도체-a909322117,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-테마-인공지능-AI-반도체-인공지능-AI-반도체-A90-7e63fd0b56,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/AI 반도체),가능,
KR7472150002,472150,TIGER 배당커버드콜액티브,코스피 200 커버드콜 5% OTM,주식,국내,기타특수구조,국내 월배당 & 커버드콜,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,covered_call,covered_call,neutral,1X,unhedged_or_not_applicable,active,broad,PG-PENDING-472150-c03c8c2417,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7472160001,472160,TIGER 미국테크TOP10 INDXX(H),Indxx US Tech Top 10 Index,주식,미국,기타특수구조,미국 빅테크 (M7),미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,passive,plain,neutral,1X,hedged,physical_or_unspecified,concentrated,PG-PENDING-472160-5a054b88d3,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7472170000,472170,TIGER 미국테크TOP10채권혼합,FnGuide 미국테크TOP10 채권혼합지수,혼합자산,미국,혼합자산,자산배분 & 채권혼합,시장대표 채권혼합,BOND_미국-채권-만기미확인-등급미확인-4820f5af4f,passive,mixed_asset,neutral,1X,unhedged,physical_or_unspecified,concentrated,PG-PENDING-472170-43bd10c7e9,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 채권 만기미확인 등급미확인),TIGER,세부 투자대상 또는 만기·구성비율 미확인
KR7472720002,472720,TRUSTON 주주가치액티브,코스피 200,주식,국내,스타일·팩터,밸류업 & 금융지주·은행,주주가치 액티브,VALUE_UP,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,broad,PG-PENDING-472720-bb41ba925a,,conflict_resolved,기초지수 명시; 자산군·투자대상 추출(채권/국내 국채 만기미확인 등급미확인),,세부 투자대상 또는 만기·구성비율 미확인; 기존 자산분류와 비교분류 추론값 충돌
KR7472830009,472830,RISE 미국30년국채커버드콜(합성),Bloomberg U.S. Treasury 20+ Year (TLT) 2% OTM Covered Call Index(TR),채권,미국,채권,해외 월배당 & 커버드콜,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,covered_call,covered_call,neutral,1X,unhedged,synthetic,unknown,PG-PENDING-472830-59ee7dd618,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7472840008,472840,IBK 200,코스피 200,주식,국내,대표지수,코스피 200 코어,국내 코스피200,KOSPI200,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-주식-국내-대표지수-코스피200-국내-코스피200-KOSPI200-b519363da3,,verified_official,기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7472870005,472870,RISE 미국30년국채엔화노출(합성 H),KIS 미국채30년 엔화노출 지수(USD/JPY 헤지)(총수익지수),채권,미국,채권,미국 장기국채,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,passive,bond_coupon,neutral,1X,hedged,synthetic,unknown,PG-PENDING-472870-eb0d968906,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7472920008,472920,HK 종합채권(AA-이상)액티브,KAP 종합채권 AA- 이상 지수(총수익),채권,국내,채권,우량 회사채·금융채,국내 채권 만기미확인 AA,BOND_국내-채권-만기미확인-AA-273392b07e,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-472920-4e1918cd42,,classified_derived,기초지수 명시; 자산군·투자대상 추출(채권/국내 채권 만기미확인 AA),,세부 투자대상 또는 만기·구성비율 미확인
KR7473290005,473290,KODEX 26-12 회사채(AA-이상)액티브,KAP 26-12 회사채 총수익 지수(AA-이상),채권,국내,채권,만기매칭형 채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-473290-db48471b21,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 회사채 만기미확인 AA),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7473330009,473330,SOL 미국30년국채커버드콜(합성),KEDI 미국 국채 20년+ 커버드콜 지수(NTR),채권,미국,채권,해외 월배당 & 커버드콜,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,covered_call,covered_call,neutral,1X,unhedged,synthetic,unknown,PG-PENDING-473330-6bd703e745,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7473440006,473440,ACE 11월만기자동연장회사채AA-이상액티브,KIS 11월 만기자동연장회사채(AA-이상) 총수익지수,채권,국내,채권,우량 회사채·금융채,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-473440-180be9d64a,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 회사채 만기미확인 AA),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7473460004,473460,KODEX 미국서학개미,iSelect 서학개미 지수(PR),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-473460-119d55389d,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7473490001,473490,KIWOOM 글로벌AI반도체,Solactive Global AI Semiconductor Index (Price Return),주식,글로벌,테마,글로벌 AI 반도체,인공지능 일반,인공지능-인공지능-일반-4ef7c7155f,active,plain,neutral,1X,unhedged,active,unknown,PG-주식-글로벌-테마-인공지능-인공지능-일반-인공지능-인공지능-일반--7fa2ce759b,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/인공지능 일반),가능,
